Varunummer,Vivino_url,Vivino_betyg,Vivino_antal_recensioner,matched_date
9409301,https://www.vivino.com/sv/fr-domaine-bruno-clair-chambertin-clos-de-beze-grand-cru/w/1128189,4.4,1315,
9475601,https://www.vivino.com/sv/krug-clos-du-mesnil/w/79635,4.7,3127,
9543701,https://www.vivino.com/sv/vega-sicilia-unico-reserva-especial-edicion/w/77136,4.7,15429,
9566001,https://www.vivino.com/sv/heitz-linda-falls-vineyard-cabernet-sauvignon/w/6280955,4.4,551,
9453009,https://www.vivino.com/sv/verite-wines-le-desir/w/10023,4.5,2300,
9478601,https://www.vivino.com/sv/dominio-de-es-carravilla/w/10093377,4.3,44,
9478701,https://www.vivino.com/sv/dominio-de-es-la-mata-ribera-del-duero/w/5734209,4.4,107,
9478801,https://www.vivino.com/sv/dominio-de-es-la-diva-tinto-ribera-del-duero/w/4260045,4.5,181,
9061801,https://www.vivino.com/sv/colgin-cariad/w/1873808,4.7,1706,
9301401,https://www.vivino.com/sv/haut-brion-pessac-leognan-premier-grand-cru-classe/w/1152755,4.6,49580,
9456406,https://www.vivino.com/sv/opus-one-opus-one/w/1911534,4.6,96066,
9584401,https://www.vivino.com/sv/e-guigal-cote-rotie-la-mouline/w/36434,4.6,5612,
9470501,https://www.vivino.com/sv/domaine-comte-georges-de-vogue-bonnes-mares-grand-cru/w/83444,4.5,3436,
9120008,https://www.vivino.com/sv/catena-zapata-malbec-argentino/w/1869,4.5,81728,
9266601,https://www.vivino.com/sv/domaine-jacques-frederic-mugnier-musigny-grand-cru/w/100677,4.6,1116,
9355101,https://www.vivino.com/sv/gaja-sperss-barolo-barolo/w/66194,4.6,12843,
9213901,https://www.vivino.com/sv/gaja-conteisa-barolo/w/7619265,4.5,939,
9430001,https://www.vivino.com/sv/quintarelli-giuseppe-valpolicella-classico-superiore/w/84066,4.5,15140,
9494601,https://www.vivino.com/sv/d-eugenie-clos-de-vougeot-grand-cru/w/1301241,4.4,1106,
9256401,https://www.vivino.com/sv/mascarello-giuseppe-e-figlio-barolo-monprivato/w/1274818,4.4,9184,
9344101,https://www.vivino.com/sv/mascarello-giuseppe-e-figlio-barolo-riserva-monprivato-ca-d-morissio/w/1146850,4.6,802,
9414202,https://www.vivino.com/sv/royal-tokaji-essencia/w/1140747,4.7,506,
9047101,https://www.vivino.com/sv/kapcsandy-family-winery-state-lane-vineyard-cabernet-sauvignon-grand-vin/w/1380850,4.6,1257,
9123406,https://www.vivino.com/sv/bruno-giacosa-falletto-barbaresco-asili/w/1134527,4.4,4219,
9448701,https://www.vivino.com/sv/louis-jadot-chambertin-clos-de-beze-grand-cru/w/2833,4.3,798,
9054206,https://www.vivino.com/sv/gaja-barbaresco/w/66104,4.5,30280,
9472906,https://www.vivino.com/sv/gaja-sperss-barolo-barolo/w/66194,4.6,12843,
9473801,https://www.vivino.com/sv/roagna-crichet-paje-barbaresco/w/78363,4.5,823,
9258001,https://www.vivino.com/sv/louis-jadot-chambolle-musigny-premier-cru-les-amoureuses/w/2835,4.2,196,
9232301,https://www.vivino.com/sv/arnaud-ente-volnay-1er-cru-les-santenots-du-milieu/w/1100483,4.2,475,
9234006,https://www.vivino.com/sv/ornellaia-masseto-tuscany-red-wine-v-lwajw/w/4234445,0.0,0,
283601,https://www.vivino.com/sv/domaine-du-pesquier-gigondas/w/1105489,3.9,4385,
9374801,https://www.vivino.com/sv/nervi-vigna-molsino/w/1213163,4.3,2985,
9321901,https://www.vivino.com/sv/roagna-la-pira-barolo-vecchie-viti/w/1264967,4.3,1221,
9325601,https://www.vivino.com/sv/roagna-paje-barbaresco-vecchie-viti/w/78365,4.3,1739,
9030501,https://www.vivino.com/sv/roagna-la-pira-barolo-vecchie-viti/w/1264967,4.3,1221,
9403501,https://www.vivino.com/sv/dominio-de-pingus-pingus/w/1876294,4.6,7155,
9446901,https://www.vivino.com/sv/chateau-palmer-grand-vin-de-chateau-palmer-grand-cru-classe/w/9220,4.5,35931,
9373101,https://www.vivino.com/sv/roagna-gallina-barbaresco/w/7830393,4.4,548,
9201901,https://www.vivino.com/sv/pedro-parra-y-familia-miles/w/10209351,4.1,154,
9439101,https://www.vivino.com/sv/bouchard-pere-fils-montrachet-grand-cru-blanc/w/1371019,4.5,1029,
9577201,https://www.vivino.com/sv/vietti-barolo-ravera/w/1447267,4.3,1442,
9473501,https://www.vivino.com/sv/domaine-comte-georges-de-vogue-musigny-grand-cru-blanc/w/1529240,4.6,282,
9251106,https://www.vivino.com/sv/vega-sicilia-unico/w/77137,4.7,57134,
9587901,https://www.vivino.com/sv/ornellaia-masseto-tuscany-red-wine-v-lwajw/w/4234445,0.0,0,
9021201,https://www.vivino.com/sv/domaine-jean-grivot-richebourg-grand-cru/w/1098876,4.4,698,
9366301,https://www.vivino.com/sv/lucien-le-moine-echezeaux-grand-cru/w/1145963,4.4,674,
9393201,https://www.vivino.com/sv/lucien-le-moine-corton-charlemagne-grand-cru/w/1206365,4.5,760,
9327601,https://www.vivino.com/sv/menegola-rupestre-sassella/w/1219810,3.9,1420,
9003001,https://www.vivino.com/sv/screaming-eagle-cabernet-sauvignon/w/82025,4.7,4806,
7110501,https://www.vivino.com/sv/franz-leth-orangegutang/w/12481441,3.6,283,
741401,https://www.vivino.com/sv/nicolas-feuillatte-collection-organic-extra-brut-champagne/w/9978306,3.9,424,
9555001,https://www.vivino.com/sv/vietti-barolo-rocche-di-castiglione/w/77449,4.4,1666,
7238601,https://www.vivino.com/sv/fr-domaine-trapet-chambertin-grand-cru/w/1132939,4.4,3325,
7968701,https://www.vivino.com/sv/mas-janeil-le-petit-pas-rouge/w/1702557,3.6,2572,
8791401,https://www.vivino.com/sv/perrier-jouet-belle-epoque-brut-champagne/w/79162,4.5,27124,
7278106,https://www.vivino.com/sv/clarendelle-bordeaux/w/1640650,3.7,30136,
735001,https://www.vivino.com/sv/pierre-peters-cuvee-de-reserve-blanc-de-blancs-brut-champagne-grand-cru-le-mesnil-sur-oger/w/1139041,4.1,11880,
230601,https://www.vivino.com/sv/vidal-fleury-saint-joseph/w/79830,3.8,1938,
8262301,https://www.vivino.com/sv/cloudy-bay-sauvignon-blanc/w/18978,4.2,94073,
215601,https://www.vivino.com/sv/senorio-de-sarria-vinedo-ndeg-5/w/1164458,3.4,153,
258801,https://www.vivino.com/sv/calmel-joseph-villa-blanche-picpoul-de-pinet/w/2392398,3.8,1498,
219201,https://www.vivino.com/sv/laetitia-vineyard-and-winery-estate-pinot-noir/w/1690674,3.9,5707,
200401,https://www.vivino.com/sv/sella-mosca-riserva-cannonau-di-sardegna/w/15818,3.7,29126,
760202,https://www.vivino.com/sv/louis-roederer-collection-247-champagne/w/13690723,0.0,19,
7771102,https://www.vivino.com/sv/deutz-classic-brut-champagne/w/1178663,4.1,35845,
5740401,https://www.vivino.com/sv/delicato-family-vineyards-three-finger-jack-chardonnay/w/9761579,3.8,1570,
641901,https://www.vivino.com/sv/jacob-s-creek-grenache-shiraz/w/11350892,3.4,64,
8730609,https://www.vivino.com/sv/veuve-clicquot-brut-carte-jaune-champagne/w/1128385,4.3,148901,
7033901,https://www.vivino.com/sv/rolly-gassmann-silberberg-de-rorschwihr-riesling-selection-de-grains-nobles-alsace/w/8083364,4.5,122,
9407306,https://www.vivino.com/sv/fr-chateau-latour-grand-vin-pauillac-premier-grand-cru-classe/w/1655970,4.6,48348,
549101,https://www.vivino.com/sv/chateau-malescot-st-exupery-la-dame-de-malescot-margaux/w/1183738,4.1,6542,
9461501,https://www.vivino.com/sv/domaine-comte-georges-de-vogue-chambolle-musigny-premier-cru/w/1282311,4.4,2756,
470932,https://www.vivino.com/sv/kleine-zalze-foot-of-africa-chenin-blanc/w/76200,3.3,1366,
7674801,https://www.vivino.com/sv/vinimundi-wines-sofia-y-sebastian-rose-is-best-enjoyed-with-friends/w/13238382,3.5,66,
1212601,https://www.vivino.com/sv/beronia-rioja-tempranillo-ecologico/w/2177380,3.5,3806,
7313701,https://www.vivino.com/sv/art-of-the-refill-gruner-veltliner/w/12913465,3.7,622,
2014401,https://www.vivino.com/sv/duval-leroy-brut-biologique/w/9081580,3.7,89,
9771401,https://www.vivino.com/sv/ferrari-perle/w/4972,4.0,23978,
7918701,https://www.vivino.com/sv/it-cantina-di-verona-lucia-de-maio-amarone/w/13568731,4.0,335,
7293301,https://www.vivino.com/sv/le-colline-barolo/w/2261455,0.0,5,
602401,https://www.vivino.com/sv/alto-pina-reserva-tinto/w/3210881,3.8,9623,
7814301,https://www.vivino.com/sv/ricossa-campolibero-barbaresco/w/11679987,4.0,558,
5364801,https://www.vivino.com/sv/biondi-santi-brunello-di-montalcino-riserva/w/82698,4.6,4215,
7717601,https://www.vivino.com/sv/stigl-bersa-spumante-brut/w/13537069,3.6,278,
627515,https://www.vivino.com/sv/vistamar-pais-central-valley/w/10562301,3.0,97,
602601,https://www.vivino.com/sv/marlborough-estate-sauvignon-blanc-rose/w/1555831,3.9,2473,
771901,https://www.vivino.com/sv/charles-mignon-premium-reserve-brut-champagne/w/1271580,3.8,10097,
235801,https://www.vivino.com/sv/rectoral-de-amandi-matilda-nieves-mencia/w/8716276,3.9,3633,
8209001,https://www.vivino.com/sv/boutari-wineries-moschofilero-boutari/w/9641,3.8,11090,
217501,https://www.vivino.com/sv/torley-voila-grande-cuvee-brut-etyek-buda/w/10763473,3.3,477,
513501,https://www.vivino.com/sv/moselland-riesling-kabinett/w/1808806,3.8,5731,
267001,https://www.vivino.com/sv/rene-barbier-vina-augusta-semidulce/w/1251457,3.5,2233,
432501,https://www.vivino.com/sv/ricossa-moscato-piemonte-piedmont/w/5656441,3.9,513,
668501,https://www.vivino.com/sv/vina-maipo-carmenere/w/68114,3.3,11473,
5246501,https://www.vivino.com/sv/lyv-rose/w/10578633,3.8,3742,
604504,https://www.vivino.com/sv/black-tower-fruity-white/w/1147489,3.5,4856,
705501,https://www.vivino.com/sv/kwv-chardonnay/w/1129243,3.4,932,
7472901,https://www.vivino.com/sv/morillon-cuvee-jardin-royal-blaye-cotes-de-bordeaux/w/6811437,3.9,3158,
625701,https://www.vivino.com/sv/kloster-eberbach-riesling-spatlese/w/6799313,3.6,365,
5761201,https://www.vivino.com/sv/black-tower-club-edition-riesling/w/11888569,3.5,221,
205701,https://www.vivino.com/sv/familia-torres-sangre-de-toro-garnacha/w/1944256,3.6,4561,
241401,https://www.vivino.com/sv/tr3-apor-oves-vita-riesling-gewurztraminer/w/3583161,3.0,217,
7029701,https://www.vivino.com/sv/cantina-zaccagnini-pecorino/w/2313998,3.6,1460,
7946101,https://www.vivino.com/sv/lisa-1503-renaissance-blend-bianco/w/11835284,3.2,98,
7249201,https://www.vivino.com/sv/coreto-joker-touriga-nacional/w/3409824,3.7,13382,
5256801,https://www.vivino.com/sv/casteloro-valpolicella-ripasso-superiore/w/6396490,3.8,8801,
7478901,https://www.vivino.com/sv/farmers-market-organic-red/w/7430768,3.5,1624,
7995201,https://www.vivino.com/sv/gazela-vinho-verde-rose/w/1166700,3.8,4028,
7614201,https://www.vivino.com/sv/massetti-sangiovese/w/13081214,3.6,90,
7519901,https://www.vivino.com/sv/passo-grande-appassimento-rosso/w/2022828,3.9,2072,
7070501,https://www.vivino.com/sv/antiche-terre-mezzo-monte-valpolicella-ripasso-valpolicella-ripasso/w/5422406,3.7,5252,
7977901,https://www.vivino.com/sv/prego-sicilia-grande-premio-eccellente/w/8201573,3.6,87,
7796101,https://www.vivino.com/sv/marastoni-sangiovese-merlot/w/9334806,3.5,506,
7963501,https://www.vivino.com/sv/it-ernst-toscana-tuscany/w/1797444,0.0,4,
5328801,https://www.vivino.com/sv/luna-di-mezzanotte-barolo/w/10151456,3.9,1153,
3157401,https://www.vivino.com/sv/skepparps-vingard-grand-prix-rose/w/3638884,3.3,164,
9323901,https://www.vivino.com/sv/strekov-fred-1/w/6359423,4.1,265,
7182801,https://www.vivino.com/sv/sorelle-bronca-prosecco-di-valdobbiadene/w/1957359,0.0,17,
7128201,https://www.vivino.com/sv/casa-vinironia-vino-da-tavola-zinfandel/w/13605720,3.7,157,
7392101,https://www.vivino.com/sv/enjoy-wine-spirits-espresso-rosso/w/5603555,3.3,113,
7304601,https://www.vivino.com/sv/vinimundi-wines-cuvee-castelo-blanc-de-blancs-brut/w/13055331,3.5,175,
7468301,https://www.vivino.com/sv/vieira-bordeaux-superieur/w/1836142,3.3,907,
7401501,https://www.vivino.com/sv/meinklang-prosa-rose/w/2438254,4.0,14302,
9264706,https://www.vivino.com/sv/chateau-gassier-la-santonniere-cotes-de-provence-rose/w/1245022,3.5,1057,
9009401,https://www.vivino.com/sv/bodega-lanzaga-lanzaga-rioja/w/62344,3.9,6396,
9027901,https://www.vivino.com/sv/vinsnus-siuralta-rouge/w/4346880,3.6,805,
9035301,https://www.vivino.com/sv/weingut-nikolaihof-wachau-hefeabzug-gruner-veltliner/w/2423502,3.9,2164,
9299701,https://www.vivino.com/sv/can-rafols-dels-caus-gran-caus-rosat/w/1253426,3.9,1674,
9359001,https://www.vivino.com/sv/vinos-lopez-la-bodegaza-garnacha-blanca-en-secano/w/11152594,4.0,383,
9407201,https://www.vivino.com/sv/pierre-amadieu-domaine-grand-romane-gigondas-blanc/w/12991108,4.0,101,
9211001,https://www.vivino.com/sv/domaine-de-baal-bekaa-valley-rouge/w/1161132,4.1,1059,
9233201,https://www.vivino.com/sv/stolpman-vineyards-llc-l-avion/w/85787,4.1,624,
9068801,https://www.vivino.com/sv/valdisole-amos-ammos/w/6791206,4.0,791,
9461901,https://www.vivino.com/sv/domaine-rewa-pinot-noir/w/1320775,3.9,670,
7523001,https://www.vivino.com/sv/pico-maccario-barbera-d-asti-lavignone/w/1142689,3.9,18798,
772306,https://www.vivino.com/sv/champagne-diebolt-vallois-prestige-brut-champagne-grand-cru-cramant/w/1167219,4.1,5725,
5939901,https://www.vivino.com/sv/hunters-4826-chardonnay/w/1263913,3.7,709,
5827001,https://www.vivino.com/sv/rocca-delle-macie-famiglia-zingarelli-chianti-classico-riserva/w/1223208,3.8,7331,
9259701,https://www.vivino.com/sv/matias-riccitelli-hey-malbec/w/2674546,3.8,21645,
9464301,https://www.vivino.com/sv/frog-s-leap-cabernet-sauvignon-estate-grown/w/4169,4.2,14461,
7052106,https://www.vivino.com/sv/johann-schwarz-the-butcher-pinot-noir/w/5576824,3.8,4280,
7392501,https://www.vivino.com/sv/lapis-luna-chardonnay/w/7496798,3.9,2208,
1237906,https://www.vivino.com/sv/casalforte-amarone-della-valpolicella/w/1142441,4.1,31915,
7183206,https://www.vivino.com/sv/delas-freres-saint-esprit-cotes-du-rhone/w/14640,3.7,39675,
7796201,https://www.vivino.com/sv/de-furst-von-metternich-riesling-sekt-trocken/w/1179567,3.6,4288,
9298001,https://www.vivino.com/sv/kruger-rumpf-pinot-noir-rose-dry-m3743/w/6617866,4.0,2866,
9044801,https://www.vivino.com/sv/catena-zapata-adrianna-vineyard-fortuna-terrae-malbec-gualtallary/w/5007190,4.5,4087,
9051001,https://www.vivino.com/sv/clos-des-papes-paul-avril-chateauneuf-du-pape/w/1159878,4.4,20304,
1301814,https://www.vivino.com/sv/toi-toi-premium-pinot-noir/w/11628857,3.0,52,
240401,https://www.vivino.com/sv/altos-de-jose-ignacio-reserva-albarino/w/6345063,3.7,168,
7304501,https://www.vivino.com/sv/mz-chardonnay/w/13203116,0.0,21,
9232001,https://www.vivino.com/sv/chateau-chasse-spleen-moulis-en-medoc/w/79266,4.0,38950,
9571601,https://www.vivino.com/sv/pio-cesare-mosconi-barolo/w/7120336,4.4,748,
9405201,https://www.vivino.com/sv/billaud-simon-chablis/w/1225220,3.9,5837,
9042401,https://www.vivino.com/sv/zidarich-teran/w/1149007,3.8,1092,
9124301,https://www.vivino.com/sv/snowden-brothers-vineyard-cabernet-sauvignon/w/3851501,4.3,694,
9322001,https://www.vivino.com/sv/penfolds-bin-707-cabernet-sauvignon/w/1264,4.5,7483,
9316401,https://www.vivino.com/sv/errazuriz-las-pizarras-chardonnay/w/4463000,4.1,1209,
9232401,https://www.vivino.com/sv/mullineux-granite-syrah/w/2210677,4.2,1669,
7615301,https://www.vivino.com/sv/sorelle-vino-da-tavola-blanc-de-blancs-extra-dry/w/13296983,3.6,184,
7368401,https://www.vivino.com/sv/poggio-fiore-il-segreto-sangiovese-marche/w/5754259,3.6,2134,
224301,https://www.vivino.com/sv/avondale-jonty-s-ducks-pekin-red/w/1568401,3.7,4454,
7076901,https://www.vivino.com/sv/valpolicella-negrar-bevanti-valpolicella-ripasso/w/11533729,3.8,363,
7859301,https://www.vivino.com/sv/mcpherson-5781-don-t-tell-gary-shiraz/w/4410382,3.9,2770,
9601601,https://www.vivino.com/sv/domaine-pfister-berg-riesling/w/7511467,4.0,926,
9235501,https://www.vivino.com/sv/louis-roederer-cristal-brut-champagne-millesime/w/74304,4.6,53633,
9242201,https://www.vivino.com/sv/vadin-plateau-carac-terre-premier-cru-dosage-zero-champagne/w/6815004,4.1,75,
9407901,https://www.vivino.com/sv/savage-follow-the-line/w/4222295,4.2,2433,
9478401,https://www.vivino.com/sv/fricke-rheingau/w/1207858,4.0,2776,
7921401,https://www.vivino.com/sv/martini-secondo-luigi-prosecco-millesimato/w/3077664,3.5,7097,
7679901,https://www.vivino.com/sv/sagace-rosso/w/11125557,3.7,69,
7291501,https://www.vivino.com/sv/bodegas-piqueras-the-old-brick-factory-syrah/w/10533126,4.0,959,
5743001,https://www.vivino.com/sv/the-prisoner-cabernet-sauvignon/w/8811516,4.3,14501,
239101,https://www.vivino.com/sv/collevite-falerio-pecorino/w/1903082,3.3,565,
9598401,https://www.vivino.com/sv/donnhoff-hermannshohle-riesling-gg/w/1214613,4.3,3932,
9027301,https://www.vivino.com/sv/chateau-sociando-mallet-haut-medoc/w/1161268,4.1,35064,
5790501,https://www.vivino.com/sv/myth-piedmont-red-blend/w/11926712,3.5,675,
731901,https://www.vivino.com/sv/torley-gala-sec/w/1182646,3.3,1177,
456701,https://www.vivino.com/sv/casillero-del-diablo-merlot-reserva-central-valley/w/1135161,3.5,62071,
7606001,https://www.vivino.com/sv/jp-chenet-ice-edition-sparkling-rose/w/12525441,3.3,48,
5285601,https://www.vivino.com/sv/rossetto-puglia-appassimento-rosso/w/9967841,3.4,583,
640501,https://www.vivino.com/sv/hr-kutjevo-grasevina/w/1145691,3.6,4150,
1237901,https://www.vivino.com/sv/casalforte-amarone-della-valpolicella/w/1142441,4.1,31915,
9125701,https://www.vivino.com/sv/domaine-barraud-maconnais-macon-vergisson-la-roche-macon-vergisson/w/1881290,4.0,591,
9600701,https://www.vivino.com/sv/son-antem-s-era/w/12918650,3.8,58,
9264901,https://www.vivino.com/sv/sokol-blosser-bluebird-cuvee-sparkling/w/6704652,4.0,683,
9303401,https://www.vivino.com/sv/littorai-les-larmes-pinot-noir/w/1084582,4.3,3198,
9349701,https://www.vivino.com/sv/daniele-piccinin-muni-epoche/w/10884984,4.0,920,
9435301,https://www.vivino.com/sv/domaine-du-roc-des-boutires-la-grange-murger-pouilly-fuisse/w/10972803,4.1,112,
9417401,https://www.vivino.com/sv/fontanafredda-lazzarito-barolo/w/1127708,4.3,1892,
9363701,https://www.vivino.com/sv/riedlin-rot/w/2307672,3.9,383,
9009301,https://www.vivino.com/sv/pazo-senorans-albarino/w/50634,3.9,11948,
9386201,https://www.vivino.com/sv/storm-pinot-noir-john-sebastiano-vineyard/w/1759254,4.1,336,
9340601,https://www.vivino.com/sv/domaine-de-la-janasse-chateauneuf-du-pape-vieilles-vignes/w/75855,4.3,7842,
7573201,https://www.vivino.com/sv/pieropan-amarone-della-valpolicella-vigna-garzon/w/1923854,4.4,5655,
7281301,https://www.vivino.com/sv/groiss-gruner-veltliner-weinviertel/w/1711457,4.0,2870,
9344001,https://www.vivino.com/sv/e-guigal-condrieu-la-doriane/w/1318318,4.3,6903,
9059501,https://www.vivino.com/sv/somloi-vandor-juhfark/w/4580567,3.8,502,
9282201,https://www.vivino.com/sv/pas-de-l-escalette-ze-cinsault-herault/w/1700238,3.9,211,
9399901,https://www.vivino.com/sv/bernabeleva-arroyo-del-tortolas/w/1250856,3.9,934,
9513801,https://www.vivino.com/sv/burn-cottage-moonlight-race-pinot-noir/w/3851587,4.1,3712,
9228001,https://www.vivino.com/sv/penfolds-rwt-shiraz/w/1265,4.5,9348,
9599901,https://www.vivino.com/sv/valle-reale-srl-vigneto-di-popoli-trebbiano-d-abruzzo/w/1692469,4.0,1224,
9539301,https://www.vivino.com/sv/miraval-fleur-de-miraval-exclusivement-rose-champagne/w/8767321,4.4,709,
9393901,https://www.vivino.com/sv/continuum-continuum-estate/w/1104820,4.6,8622,
9338201,https://www.vivino.com/sv/shafer-relentless/w/5278,4.4,8281,
9014101,https://www.vivino.com/sv/shafer-relentless/w/5278,4.4,8281,
9460301,https://www.vivino.com/sv/gallica-cabernet-sauvignon/w/1170145,4.4,623,
9348201,https://www.vivino.com/sv/mauro-veglio-barolo-del-comune-di-serralunga-d-alba/w/11775212,4.2,384,
9248101,https://www.vivino.com/sv/philipponnat-clos-des-goisses-champagne/w/83818,4.5,5596,
9537201,https://www.vivino.com/sv/cristom-vineyards-chardonnay/w/6317948,4.0,774,
9400801,https://www.vivino.com/sv/zorah-karasi/w/1381497,4.0,7241,
9022901,https://www.vivino.com/sv/domaine-william-fevre-chablis-premier-cru-montee-de-tonnerre/w/12856,4.1,1720,
9263301,https://www.vivino.com/sv/knipser-chardonnay-fume/w/9498477,4.1,295,
9449501,https://www.vivino.com/sv/mayacamas-vineyards-chardonnay/w/12534,4.2,3630,
9271501,https://www.vivino.com/sv/san-leonardo-san-leonardo/w/82235,4.3,17132,
9001301,https://www.vivino.com/sv/le-ragnaie-brunello-di-montalcino-v-v/w/3419409,4.3,818,
9375301,https://www.vivino.com/sv/azelia-barolo-san-rocco/w/77295,4.2,3480,
9391801,https://www.vivino.com/sv/azelia-barolo-bricco-fiasco/w/77294,4.2,2856,
9392201,https://www.vivino.com/sv/azelia-barolo-margheria/w/2144584,4.2,1936,
9393601,https://www.vivino.com/sv/azelia-barolo-cerretta/w/8283270,4.3,252,
9335101,https://www.vivino.com/sv/cobb-wines-coastlands-vineyard-pinot-noir/w/1843150,4.3,699,
9592201,https://www.vivino.com/sv/leeuwin-estate-art-series-chardonnay/w/1677583,4.3,9693,
9307801,https://www.vivino.com/sv/francois-mikulski-bourgogne-cote-d-or-chardonnay/w/7856114,4.0,1858,
7491301,https://www.vivino.com/sv/twee-jonge-gezellen-krone-borealis-vintage-cuvee-brut/w/1367375,3.8,6190,
232801,https://www.vivino.com/sv/maze-cabernet-sauvignon/w/1194437,4.5,1102,
9353001,https://www.vivino.com/sv/arnaud-ente-meursault/w/1100484,4.5,1206,
7860601,https://www.vivino.com/sv/charles-smith-charles-and-blossom-fury-riesling/w/13492531,3.8,142,
5207501,https://www.vivino.com/sv/martin-anna-arndorfer-pompette-orange/w/9453871,3.9,576,
7452301,https://www.vivino.com/sv/villa-maria-auckland-private-bin-sauvignon-blanc/w/39034,4.1,78657,
244901,https://www.vivino.com/sv/maison-coquard-empreinte-d-amour-saint-amour/w/1888802,3.6,882,
9045501,https://www.vivino.com/sv/avondale-qvevri-gsm/w/7286069,3.7,435,
9376701,https://www.vivino.com/sv/brovia-azienda-agricola-villero-barolo/w/87113,4.2,1388,
9379801,https://www.vivino.com/sv/brovia-azienda-agricola-rocche-di-castiglione-barolo/w/87114,4.3,3281,
7519201,https://www.vivino.com/sv/cossetti-gelsomora-barbera-d-asti/w/7263007,3.8,449,
5880201,https://www.vivino.com/sv/rallo-nero-frizzante/w/11366773,4.0,306,
227001,https://www.vivino.com/sv/hattingley-classic-reserve/w/5647439,4.0,2564,
7566901,https://www.vivino.com/sv/bastianich-sauvignon-b/w/82566,4.0,47,
9034901,https://www.vivino.com/sv/sobrero-moscato-d-asti/w/1668365,4.1,1040,
7606601,https://www.vivino.com/sv/chateau-de-la-vieille-chapelle-bordeaux-rouge/w/1823966,3.8,312,
313434,https://www.vivino.com/sv/kleine-zalze-foot-of-africa-cabernet-sauvignon-shiraz-rose/w/76204,3.4,39,
7630802,https://www.vivino.com/sv/luigi-righetti-villa-righetti-valpolicella-ripasso-classico-superiore/w/91765,3.7,6484,
7270201,https://www.vivino.com/sv/laroche-petit-chablis/w/14262,3.8,5297,
9205404,https://www.vivino.com/sv/kracher-noble-reserve-trockenbeerenauslese/w/4277970,4.2,1331,
9057201,https://www.vivino.com/sv/gianni-brunelli-brunello-di-montalcino/w/1506967,4.3,4290,
2015701,https://www.vivino.com/sv/acrobat-oregon-chardonnay/w/5822275,3.6,270,
2012601,https://www.vivino.com/sv/los-haroldos-reserva-de-familia-chardonnay/w/1220769,3.8,780,
7252201,https://www.vivino.com/sv/chateau-montelena-chardonnay/w/1697,4.3,23638,
9495801,https://www.vivino.com/sv/borgogno-barolo-cannubi/w/3400424,4.3,2648,
9035208,https://www.vivino.com/sv/sadie-family-columella/w/1164602,4.4,5922,
7169201,https://www.vivino.com/sv/cl-de-martino-legado-carmenere-reserva/w/1681775,3.7,6702,
302401,https://www.vivino.com/sv/j-bouchon-pais-viejo-old-vines/w/5982476,3.7,2995,
7226701,https://www.vivino.com/sv/marques-de-murrieta-capellania-reserva/w/1173806,4.2,9431,
9376001,https://www.vivino.com/sv/domaine-fournier-pere-et-fils-sancerre-rose-les-belles-vignes/w/2210484,4.0,280,
9370001,https://www.vivino.com/sv/umathum-rosa/w/1652980,3.8,3149,
9498301,https://www.vivino.com/sv/alberto-ballarin-nebbiolo/w/10688369,3.8,1026,
7737401,https://www.vivino.com/sv/de-venoge-princes-blanc-de-noirs-brut-champagne/w/3834534,4.3,2545,
9601301,https://www.vivino.com/sv/luigi-pira-barbera-d-alba-superiore/w/7598941,3.9,1313,
7147801,https://www.vivino.com/sv/rabl-gruner-veltliner-langenlois-kamptal/w/88595,3.9,7769,
9002801,https://www.vivino.com/sv/chateau-cantemerle-haut-medoc-grand-cru-classe/w/13793,4.0,40639,
9502401,https://www.vivino.com/sv/kim-crawford-rose-hawkes-bay/w/5262026,3.6,3879,
231201,https://www.vivino.com/sv/casa-vinicola-luigi-cecchi-e-figli-sangiovese-di-toscana/w/12123,3.5,16391,
9181401,https://www.vivino.com/sv/domaine-barraud-maconnais-pouilly-fuisse-sur-la-roche/w/1103013,4.1,528,
9296801,https://www.vivino.com/sv/susana-balbo-signature-white-blend/w/4510456,4.1,5669,
9133101,https://www.vivino.com/sv/mission-estate-winery-mission-estate-reserve-syrah/w/4938357,3.7,532,
271501,https://www.vivino.com/sv/leva-chardonnay-muscat-rose-valley/w/7030178,3.3,602,
9441502,https://www.vivino.com/sv/trerose-vin-santo-di-montepulciano/w/1523561,3.8,484,
9224201,https://www.vivino.com/sv/bodegas-muga-muga-rosado/w/7490,3.8,13426,
7994801,https://www.vivino.com/sv/tiko-estate-orange-kisi-mtsvane/w/11404466,0.0,9,
7328001,https://www.vivino.com/sv/tiko-estate-saperavi-solo/w/13306215,4.0,58,
7063501,https://www.vivino.com/sv/vivaldi-ai-colli-amarone-della-valpolicella/w/1136427,4.0,4647,
9405301,https://www.vivino.com/sv/wente-family-vineyards-coastal-selection-chardonnay-w8f17/w/6469346,3.9,277,
9019601,https://www.vivino.com/sv/domaine-de-la-janasse-cotes-du-rhone-villages-terre-d-argile/w/75861,3.9,7026,
9415201,https://www.vivino.com/sv/braida-montebruna-barbera-d-asti/w/15143,3.9,17188,
5845101,https://www.vivino.com/sv/hammeken-cellars-palacio-de-caterina-tempranillo/w/11290606,3.3,100,
5468001,https://www.vivino.com/sv/temet-three-morave-white-tri-moraves-bijelo/w/1482267,3.8,1324,
