Varunummer,Namn,Producent,Pris,Volym,Forpackning,Kategori3,Ursprung,Druvor,AssortmentText,IsNewInAssortment,ProductLaunchDate,Argang,IsCompletelyOutOfStock,IsTemporaryOutOfStock,IsDiscontinued,IsSupplierTemporaryNotAvailable
1235601,Rust en Vrede Estate,Rust en Vrede Estate,329.0,750 ml,Glasflaska,Fruktigt & Smakrikt,Sydafrika,"Cabernet sauvignon, Syrah, Merlot",Fast sortiment,False,2015-12-01,2022,False,False,False,False
746201,La Rioja Alta Gran Reserva 904,La Rioja Alta,745.0,750 ml,Glasflaska,Kryddigt & Mustigt,Spanien,"Tempranillo, Mazuelo, Graciano",Fast sortiment,False,1995-03-06,2016,False,False,False,False
5059101,ÉXZITO Ribera del Duero,PICO CUADRO S.L,349.0,750 ml,Glasflaska,Stramt & Nyanserat,Spanien,Tempranillo,Fast sortiment,False,2021-03-15,2021,False,False,False,False
7172601,Villa Wolf Riesling,Villa Wolf,119.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Tyskland,Riesling,Fast sortiment,False,2024-03-13,2025,False,False,False,False
673101,J.P Kämmerer Weissburgunder Trocken,Bratt & Partners,139.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Tyskland,Weissburgunder,Fast sortiment,False,2024-12-02,2023,False,False,False,False
5247801,Tareq Taylor Pinot Noir,Henkell-Freixenet Sweden AB,139.0,750 ml,Lättare glasflaska,Mjukt & Bärigt,Frankrike,Pinot noir,Fast sortiment,False,2023-04-17,,False,False,False,False
309701,Brunello di Montalcino Fattoi,Fattoi Ofelio & Figli Soc. Sempl. - Soc. Agr.,299.0,750 ml,Glasflaska,Stramt & Nyanserat,Italien,Brunello,Fast sortiment,False,2013-12-02,2020,False,False,False,False
757901,Bollinger La Grande Année Brut,Bollinger,2199.0,750 ml,Glasflaska,Torrt vitt,Frankrike,"Chardonnay, Pinot noir",Fast sortiment,False,2003-04-07,2015,False,False,False,False
212301,Twenty Acres by Bogle Chardonnay,Bogle Family Vineyards,149.0,750 ml,Lättare glasflaska,Fylligt & Smakrikt,USA,"Chardonnay, Chenin blanc",Fast sortiment,False,2025-03-01,2023,False,False,False,False
236101,Portia Prima,Bodegas Portia,279.0,750 ml,Glasflaska,Stramt & Nyanserat,Spanien,Tempranillo,Fast sortiment,False,2024-09-02,2022,False,False,False,False
636701,Boulder Bank Sauvignon Blanc,Goldschmidt Vineyards,99.0,750 ml,Glasflaska,Friskt & Fruktigt,Nya Zeeland,Sauvignon blanc,Fast sortiment,False,2010-03-24,2022,False,False,False,False
208401,Strangely South Pinot Grigio,Vinarchy,89.0,750 ml,Glasflaska,Friskt & Fruktigt,Australien,Pinot grigio,Fast sortiment,False,2024-12-02,2024,False,False,False,False
2012701,Irpinia Aglianico Tenuta Cavalier Pepe,Tenuta Cavalier Pepe,169.0,750 ml,Lättare glasflaska,Fruktigt & Smakrikt,Italien,Aglianico,Fast sortiment,False,2025-03-01,2023,False,False,False,False
285901,Domaine de Collavery,Domain de Collavery,110.0,750 ml,Glasflaska,Friskt & Bärigt,Frankrike,,Fast sortiment,False,2011-04-01,2023,False,False,False,False
7798102,Ferrari Brut,FERRARI F.LLI LUNELLI SPA,149.0,375 ml,Glasflaska,Torrt vitt,Italien,Chardonnay,Fast sortiment,False,2019-10-28,,False,False,False,False
7220401,Finca Biniagual Verán,Finca Biniagual,239.0,750 ml,Glasflaska,Kryddigt & Mustigt,Spanien,"Syrah, Manto negro, Cabernet sauvignon, Merlot",Fast sortiment,False,2024-04-24,2022,False,False,False,False
7114801,Bonpas Vieilles Vignes 50ans Côtes-du-Rhône,Bonpas,139.0,750 ml,Glasflaska,Kryddigt & Mustigt,Frankrike,"Grenache, Carignan, Syrah",Fast sortiment,False,2024-10-15,2023,False,False,False,False
270301,Cabriz Reserva Branco,Global Wines SA,149.0,750 ml,Lättare glasflaska,Fylligt & Smakrikt,Portugal,Encruzado,Fast sortiment,False,2025-03-01,2024,False,True,False,True
283601,Domaine du Pesquier Gigondas,Domaine du Pesquier,229.0,750 ml,Glasflaska,Kryddigt & Mustigt,Frankrike,"Grenache, Syrah, Mourvèdre",Fast sortiment,False,2010-10-01,2022,False,False,False,False
5296701,YOKO Riesling,Anora Group PLC,135.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Tyskland,Riesling,Fast sortiment,False,2021-09-01,2023,False,False,False,False
564901,L Chardonnay,Domaine Laroche,109.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Frankrike,Chardonnay,Fast sortiment,False,1993-10-01,2023,False,False,False,False
5736001,Revenge of the Little Squid,Iconic Wines,95.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Tyskland,Riesling,Fast sortiment,False,2022-06-15,2023,False,False,False,False
7144106,Mandrarossa Timperosse Petit Verdot,Cantine Settesoli,269.0,1500 ml,Glasflaska,Fruktigt & Smakrikt,Italien,Petit verdot,Fast sortiment,False,2017-01-23,2022,False,False,False,False
471801,Maison Francoise Bordeaux,Carovin AB,109.0,750 ml,Glasflaska,Kryddigt & Mustigt,Frankrike,,Fast sortiment,False,2026-06-03,2017,True,False,False,False
9009634,Leva Cabernet Shiraz Rosé,Sortoizpitvane Sungurlare,39.0,250 ml,Burk,Fruktigt & Smakrikt,Bulgarien,"Cabernet sauvignon, Shiraz",Tillfälligt sortiment,False,2026-05-29,2025,False,False,False,True
9290401,Eguren Ugarte Crianza Blanco,Eguren Ugarte,149.0,750 ml,Glasflaska,Fylligt & Smakrikt,Spanien,"Sauvignon blanc, Tempranillo blanco",Tillfälligt sortiment,False,2026-08-07,2023,False,False,False,False
9251701,Plateau des Chênes,Famille Brechet,189.0,750 ml,Glasflaska,Kryddigt & Mustigt,Frankrike,"Syrah, Grenache",Tillfälligt sortiment,False,2026-08-07,2025,False,False,False,False
9222801,Poggio al Leone Morellino di Scansano Riserva,Tenuta della Famiglia Cecchi,169.0,750 ml,Lättare glasflaska,Kryddigt & Mustigt,Italien,"Sangiovese, Cabernet sauvignon",Tillfälligt sortiment,False,2026-07-24,2022,False,False,False,True
9513201,Domaine du Clos de Sixte Alain Jaume,Alain Jaume,169.0,750 ml,Glasflaska,Kryddigt & Mustigt,Frankrike,,Tillfälligt sortiment,False,2026-07-31,2023,False,False,False,True
9504101,Côtes-du-Rhône Villages Séguret La Ferme du Mont,La Ferme du Mont,149.0,750 ml,Glasflaska,Kryddigt & Mustigt,Frankrike,,Tillfälligt sortiment,False,2026-07-31,2024,False,False,False,True
9509801,Alvarinho La Festa Famille Fabre,Famille Fabre,149.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Frankrike,Alvarinho,Tillfälligt sortiment,False,2026-07-24,2025,False,False,False,True
9025101,Logan Weemala Pinot Noir,Logan Wines,159.0,750 ml,Glasflaska,Kryddigt & Mustigt,Australien,Pinot noir,Tillfälligt sortiment,False,2026-07-17,2025,False,False,False,False
9544501,Benanti Etna Rosso,Benanti,219.0,750 ml,Glasflaska,Kryddigt & Mustigt,Italien,"Nerello cappuccio, Nerello mascalese",Tillfälligt sortiment,False,2026-07-17,2024,False,False,False,True
9410801,Free to Be Concrete Carbonic Pinotage,Remhoogte Wine Estate,179.0,750 ml,Glasflaska,Fruktigt & Smakrikt,Sydafrika,Pinotage,Tillfälligt sortiment,False,2026-07-17,2025,False,False,False,True
9386501,Vranec Luda Mara,Tikves Winery,140.0,750 ml,Glasflaska,Fruktigt & Smakrikt,Nordmakedonien,Vranac,Tillfälligt sortiment,False,2026-08-14,2023,False,False,False,False
9562801,La Piade Vinsobres Domaine Chaume Arnaud,Domaine Chaume Arnaud,169.0,750 ml,Glasflaska,Fruktigt & Smakrikt,Frankrike,"Grenache, Syrah, Mourvèdre, Cinsault",Tillfälligt sortiment,False,2026-08-21,2024,False,False,False,False
9371801,Rosso di Montalcino Tenuta di Collosorbo,Tenuta di Collosorbo,219.0,750 ml,Glasflaska,Kryddigt & Mustigt,Italien,Sangiovese,Tillfälligt sortiment,False,2026-08-07,2024,False,False,False,False
9283701,Vallegre Touriga Nacional,Vallegre Vinhos do Porto,169.0,750 ml,Glasflaska,Fruktigt & Smakrikt,Portugal,Touriga naçional,Tillfälligt sortiment,False,2026-07-17,2025,False,False,False,False
9281101,Rogue Vine Jamón Jamón,Rogue Vine,139.0,750 ml,Lättare glasflaska,Fylligt & Smakrikt,Chile,Moscatel,Tillfälligt sortiment,False,2026-07-31,2025,False,False,False,True
9364334,Naturalis Organic Rosé,Angove's,49.0,250 ml,Burk,Fruktigt & Smakrikt,Australien,Shiraz,Tillfälligt sortiment,False,2026-05-29,2025,False,False,False,False
9231201,Manuel Formigo Finca Teira,Adega Manuel Formigo,149.0,750 ml,Glasflaska,Friskt & Fruktigt,Spanien,,Tillfälligt sortiment,False,2026-07-31,2024,False,False,False,False
9296201,Celler del Roure Vermell,Celler del Roure,160.0,750 ml,Lättare glasflaska,Mjukt & Bärigt,Spanien,,Tillfälligt sortiment,False,2026-07-31,2024,False,False,False,False
9007801,Château de Campuget Syrah Grenache 1753,Château de Campuget,149.0,750 ml,Glasflaska,Kryddigt & Mustigt,Frankrike,"Grenache, Syrah",Tillfälligt sortiment,False,2026-07-24,2024,False,False,False,True
9240401,Bourgogne Aligoté Albus,Domaine Roux,199.0,750 ml,Glasflaska,Fylligt & Smakrikt,Frankrike,Aligoté,Tillfälligt sortiment,False,2026-07-24,2023,False,False,False,True
9213001,Doja Prokupac,VINARIJA DOJA D.o.o,149.0,750 ml,Glasflaska,Kryddigt & Mustigt,Serbien,Prokupac,Tillfälligt sortiment,False,2026-07-24,2022,False,False,False,True
60161001,Roero Arneis Villata,Vite Colte,149.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Italien,Arneis,Tillfälligt sortiment,False,2026-07-24,2025,False,False,False,True
9272901,Stefan Meyer Löss Spätburgunder,Weingut Stefan Meyer,159.0,750 ml,Glasflaska,Mjukt & Bärigt,Tyskland,Spätburgunder,Tillfälligt sortiment,False,2026-07-31,2024,False,False,False,False
9040401,Belle Naturelle Grüner Veltliner,Weingut Jurtschitsch,189.0,750 ml,Glasflaska,Friskt & Fruktigt,Österrike,Grüner veltliner,Tillfälligt sortiment,False,2026-07-31,2024,False,False,False,False
9001901,Ricossa Monferrato Nebbiolo,Ricossa SRL,119.0,750 ml,Glasflaska,Kryddigt & Mustigt,Italien,Nebbiolo,Tillfälligt sortiment,False,2026-07-10,2024,False,False,False,True
9428601,Capensis Silene Chardonnay,Capensis Wines,249.0,750 ml,Glasflaska,Fylligt & Smakrikt,Sydafrika,Chardonnay,Tillfälligt sortiment,False,2026-07-03,2024,False,False,False,True
9502501,Sybille Kuntz Riesling Qualitätswein trocken,Weingut Sybille Kuntz,229.0,750 ml,Glasflaska,Friskt & Fruktigt,Tyskland,Riesling,Tillfälligt sortiment,False,2026-08-14,2025,False,False,False,False
9021301,On L’appelle Négrette Fronton Rouge,Château Coutinel,149.0,750 ml,Glasflaska,Fruktigt & Smakrikt,Frankrike,Négrette,Tillfälligt sortiment,False,2026-08-14,2025,False,False,False,False
9212401,Boya Pinot Noir,Viña Garcés Silva,169.0,750 ml,Glasflaska,Kryddigt & Mustigt,Chile,Pinot noir,Tillfälligt sortiment,False,2026-07-10,2024,False,False,False,True
9508701,Altos de Luzon Monastrell,Bodegas Luzon,170.0,750 ml,Glasflaska,Fruktigt & Smakrikt,Spanien,Monastrell,Tillfälligt sortiment,False,2026-08-21,2023,False,False,False,False
9589701,Heartland Director's Cut Shiraz,Heartland Wines,199.0,750 ml,Glasflaska,Fruktigt & Smakrikt,Australien,Shiraz,Tillfälligt sortiment,False,2026-08-07,2023,False,False,False,False
9046101,Megyer Furmint,Pajzos Zrt,165.0,750 ml,Glasflaska,Fylligt & Smakrikt,Ungern,Furmint,Tillfälligt sortiment,False,2026-08-21,2024,False,False,False,False
9512301,Carra Château de Lascaux,Château de Lascaux,189.0,750 ml,Glasflaska,Kryddigt & Mustigt,Frankrike,"Grenache, Syrah",Tillfälligt sortiment,False,2026-08-07,2024,False,False,False,False
9584201,Château Lavillotte Saint-Estèphe,Château Lavillotte,229.0,750 ml,Glasflaska,Stramt & Nyanserat,Frankrike,"Cabernet sauvignon, Merlot",Tillfälligt sortiment,False,2026-08-21,2020,False,False,False,False
9294534,Meinklang Knusprig Grüner Veltliner,Djuce YesWeCan SL,70.0,250 ml,Burk,Friskt & Fruktigt,Österrike,Grüner veltliner,Tillfälligt sortiment,False,2026-07-10,2025,False,False,False,False
9428301,Bargemone Libre Rosé,Domaine Bargemone,199.0,750 ml,Glasflaska,Friskt & Bärigt,Frankrike,"Syrah, Grenache noir, Cabernet sauvignon, Rolle",Tillfälligt sortiment,False,2026-07-17,2025,False,False,False,True
9352401,Sancerre Mainbré Domaine de Pré Semelé,Domaine de Pré Semelé Julien & Clément Raimbault,269.0,750 ml,Glasflaska,Friskt & Fruktigt,Frankrike,Sauvignon blanc,Tillfälligt sortiment,False,2026-07-31,2024,False,False,False,True
9045001,Andrea Felici Verdicchio dei Castelli di Jesi,Az. Agr. Andrea Felici,189.0,750 ml,Glasflaska,Friskt & Fruktigt,Italien,Verdicchio,Tillfälligt sortiment,False,2026-08-07,2024,False,False,False,False
9388101,The Vice Pinot Noir Rosé,The Vice Napa Valley,149.0,750 ml,Lättare glasflaska,Fruktigt & Smakrikt,USA,Pinot noir,Tillfälligt sortiment,False,2026-07-17,2025,False,False,False,True
9325901,Luigi Bosca De Sangre Malbec,Leoncio Arizu,185.0,750 ml,Glasflaska,Fruktigt & Smakrikt,Argentina,Malbec,Tillfälligt sortiment,False,2026-07-31,2024,False,False,False,False
9498501,Brother's Mark Cabernet Sauvignon,Pedroncelli,199.0,750 ml,Lättare glasflaska,Fruktigt & Smakrikt,USA,Cabernet sauvignon,Tillfälligt sortiment,False,2026-07-17,2023,False,False,False,True
9250801,Aphros Loureiro,Adega Aphros Wine,179.0,1000 ml,Lättare glasflaska,Friskt & Fruktigt,Portugal,Loureiro,Tillfälligt sortiment,False,2026-07-17,2025,False,False,False,True
9614601,Domaine Laroche Chablis Premier Cru Les Montmains,Domaine Laroche,350.0,750 ml,Glasflaska,Friskt & Fruktigt,Frankrike,Chardonnay,Tillfälligt sortiment,False,2026-08-07,2024,False,False,False,False
9479801,La Spia Rosso di Valtellina Nebbiolo,La Spia S.R.L. Società Agricola,179.0,750 ml,Glasflaska,Kryddigt & Mustigt,Italien,Nebbiolo,Tillfälligt sortiment,False,2026-07-31,2025,False,False,False,False
9298401,Bulle Nature Pétillant naturel,Famille Vaillant- Les Grandes Vignes,230.0,750 ml,Glasflaska,Friskt & Fruktigt,Frankrike,"Chenin blanc, Groslot gris, Cabernet franc, Chardonnay",Tillfälligt sortiment,False,2026-08-14,2025,False,False,False,False
9009901,Bruna Grimaldi Barbera d'Alba Superiore Scassa,Bruna Grimaldi,199.0,750 ml,Glasflaska,Fruktigt & Smakrikt,Italien,Barbera,Tillfälligt sortiment,False,2026-07-24,2024,False,False,False,False
9127901,The Misfits Grenache,Ken Forrester,199.0,750 ml,Glasflaska,Mjukt & Bärigt,Sydafrika,Grenache,Tillfälligt sortiment,False,2026-08-07,2025,False,False,False,False
9057401,Zolo Reserve Cabernet Sauvignon,Fincas Patagonicas,189.0,750 ml,Glasflaska,Fruktigt & Smakrikt,Argentina,Cabernet sauvignon,Tillfälligt sortiment,False,2026-08-14,2023,False,False,False,False
9580401,Carchelo Monastrell Garnacha,Bodegas Carchelo,139.0,750 ml,Glasflaska,Fruktigt & Smakrikt,Spanien,"Garnacha, Monastrell",Tillfälligt sortiment,False,2026-07-17,2024,False,False,False,False
9520001,Brisas del Este Blend Selection Bodega Brisas,Bodega Brisas,139.0,750 ml,Lättare glasflaska,Fruktigt & Smakrikt,Uruguay,,Tillfälligt sortiment,False,2026-07-17,2025,False,False,False,False
9506301,Sela Bodegas Roda,Bodegas Roda,239.0,750 ml,Glasflaska,Fruktigt & Smakrikt,Spanien,"Tempranillo, Garnacha",Tillfälligt sortiment,False,2026-08-21,2024,False,False,False,False
9511701,Fulcrand Cabanon Blanc Sec L'Estabel,L'Estabel,125.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Frankrike,Clairette,Tillfälligt sortiment,False,2026-08-21,2024,False,False,False,False
9399801,Haurus Olaszrizling,Grócz Márkné,159.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Ungern,,Tillfälligt sortiment,False,2026-07-17,2025,False,False,False,False
9516001,Medici Ermete Concerto Lambrusco Reggiano,Medici Ermete & Figli,159.0,750 ml,Glasflaska,Mjukt & Bärigt,Italien,Lambrusco salamino,Tillfälligt sortiment,False,2026-07-24,2025,False,False,False,False
9579601,Nittardi Ad Astra,Fattoria Nittardi,199.0,750 ml,Lättare glasflaska,Fruktigt & Smakrikt,Italien,"Cabernet franc, Cabernet sauvignon, Sangiovese",Tillfälligt sortiment,False,2026-08-07,2024,False,False,False,False
9388201,Adalia Valpolicella Ripasso Superiore Balt,Azienda Agricola Camerani Marinella,159.0,750 ml,Lättare glasflaska,Kryddigt & Mustigt,Italien,,Tillfälligt sortiment,False,2026-07-31,2024,False,False,False,False
9241801,Ameztoi Txakoli,Txakoli Ameztoi,169.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Spanien,Hondarrabi zuri,Tillfälligt sortiment,False,2026-07-24,2025,False,False,False,True
9317201,Domaine Kox Riesling Schwebsange Kolteschberg,Domaine Kox,179.0,750 ml,Glasflaska,Friskt & Fruktigt,Luxemburg,Riesling,Tillfälligt sortiment,False,2026-08-14,2024,False,False,False,False
9508901,Villa Maria Cellar Selection Chardonnay,Villa Maria Estate,199.0,750 ml,Lättare glasflaska,Fylligt & Smakrikt,Nya Zeeland,Chardonnay,Tillfälligt sortiment,False,2026-07-31,2024,False,False,False,False
9311401,Juvé & Camps Reserva de la Familia,Juvé & Camps,219.0,750 ml,Glasflaska,Torrt vitt,Spanien,"Xarel-lo, Macabeo, Parellada",Tillfälligt sortiment,False,2026-07-17,2022,False,False,False,True
9041901,Sancerre Côte de Champtin Blanc,Domaine Roger Champault,299.0,750 ml,Glasflaska,Friskt & Fruktigt,Frankrike,Sauvignon blanc,Tillfälligt sortiment,False,2026-08-07,2024,False,False,False,False
9401906,Domaene Gobelsburg Rosé,Schloss Gobelsburg,279.0,1500 ml,Lättare glasflaska,Friskt & Bärigt,Österrike,Zweigelt,Tillfälligt sortiment,False,2026-06-05,2025,False,False,False,True
9247001,Malleolus Emilio Moro,Emilio Moro,379.0,750 ml,Glasflaska,Stramt & Nyanserat,Spanien,Tempranillo,Tillfälligt sortiment,False,2026-08-14,2023,False,False,False,False
9505001,El Burro Malbec Natural,Bodega Santa Julia,159.0,750 ml,Lättare glasflaska,Fruktigt & Smakrikt,Argentina,Malbec,Tillfälligt sortiment,False,2026-04-24,2025,False,False,False,True
9517101,Phermento Lambrusco di Sorbara,Medici Ermete & Figli,189.0,750 ml,Glasflaska,Mjukt & Bärigt,Italien,Lambrusco di sorbara,Tillfälligt sortiment,False,2026-07-31,2024,False,False,False,False
9020115,Leva Cabernet Shiraz Rosé,Sortoizpitvane Sungurlare,39.0,250 ml,Burk,Fruktigt & Smakrikt,Bulgarien,"Cabernet sauvignon, Syrah",Tillfälligt sortiment,False,2025-05-09,2025,False,False,False,False
9323301,Jim Barry Lodge Hill Shiraz,Jim Barry,169.0,750 ml,Lättare glasflaska,Fruktigt & Smakrikt,Australien,Shiraz,Tillfälligt sortiment,False,2026-08-21,2023,False,False,False,False
9537901,Chateauneuf-du-Pape Tradition Mas de Boislauzon,Mas de Boislauzon,359.0,750 ml,Glasflaska,Kryddigt & Mustigt,Frankrike,,Tillfälligt sortiment,False,2026-07-24,2024,False,False,False,False
9238801,Thorn-Clarke Sandpiper Barossa Shiraz,Thorn-Clarke Wines,129.0,750 ml,Glasflaska,Fruktigt & Smakrikt,Australien,Shiraz,Tillfälligt sortiment,False,2026-07-24,2024,False,False,False,True
9299801,Nat’Cool Drink Me Branco Niepoort Vinhos,Niepoort Vinhos,169.0,1000 ml,Lättare glasflaska,Friskt & Fruktigt,Portugal,,Tillfälligt sortiment,False,2026-07-31,2025,False,False,False,False
9417301,Terres Dorées Beaujolais L'Ancien,Terres Dorées,189.0,750 ml,Lättare glasflaska,Mjukt & Bärigt,Frankrike,Gamay,Tillfälligt sortiment,False,2026-07-31,2024,False,False,False,False
9288601,Artisans Vignerons de Nord Xinomavro,Artisans Vignerons de Naoussa,149.0,750 ml,Lättare glasflaska,Kryddigt & Mustigt,Grekland,Xynomavro,Tillfälligt sortiment,False,2026-07-31,2023,False,False,False,True
9010401,La Dilettante Brut Catherine et Pierre Breton,Domaine Catherine et Pierre Breton,230.0,750 ml,Glasflaska,Torrt vitt,Frankrike,Chenin blanc,Tillfälligt sortiment,False,2026-07-24,,False,False,False,False
9438714,Birichino Scylla,Birichino,89.0,250 ml,Burk,Fruktigt & Smakrikt,USA,"Carignan, Grenache, Mourvèdre",Tillfälligt sortiment,False,2026-03-27,2024,False,False,False,False
9226501,Saltram Riesling,Saltram Wine Estates,185.0,750 ml,Glasflaska,Friskt & Fruktigt,Australien,Riesling,Tillfälligt sortiment,False,2026-08-14,2020,False,False,False,False
9429901,Kung Fu Malbec,Riccitelli Wines,229.0,750 ml,Glasflaska,Fruktigt & Smakrikt,Argentina,Malbec,Tillfälligt sortiment,False,2026-08-07,2025,False,False,False,False
9284801,Maciòn Valpolicella Ripasso,La Collina dei Ciliegi,159.0,750 ml,Lättare glasflaska,Kryddigt & Mustigt,Italien,"Corvina, Corvinone, Rondinella",Tillfälligt sortiment,False,2026-07-10,2023,False,False,False,True
9500901,L'Extrême Domaine du Causse d'Arboras,Domaine du Causse d'Arboras,199.0,750 ml,Glasflaska,Kryddigt & Mustigt,Frankrike,"Syrah, Grenache noir, Mourvèdre",Tillfälligt sortiment,False,2026-07-10,2023,False,False,False,True
9316801,Eva Fricke Blanc de Noir Brut Nature,Weingut Eva Fricke,289.0,750 ml,Glasflaska,,Tyskland,Pinot noir,Tillfälligt sortiment,False,2026-07-24,2020,False,False,False,False
9112801,Susucaru Rosato,Azienda Agricola Frank Cornelissen,269.0,750 ml,Lättare glasflaska,Fruktigt & Smakrikt,Italien,,Tillfälligt sortiment,False,2026-07-10,2025,False,False,False,False
